timestamp,node_id,ds18b20_temperature_c,dht22_temperature_c,dht22_humidity_pct,bmp280_temperature_c,bmp280_pressure_hpa,condition
2026-09-10T20:31:48.346197,AWS_002,26.31,27.6,94.0,27.43,947.43,normal
2026-09-10T20:31:50.364554,AWS_002,26.37,27.5,94.0,27.43,947.42,normal
2026-09-10T20:31:52.386650,AWS_002,26.31,27.5,94.0,27.43,947.42,normal
2026-09-10T20:31:54.409333,AWS_002,26.37,27.5,94.0,27.43,947.42,normal
2026-09-10T20:31:56.418299,AWS_002,26.31,27.6,94.0,27.43,947.42,normal
2026-09-10T20:31:58.434673,AWS_002,26.37,27.6,94.0,27.43,947.42,normal
2026-09-10T20:32:00.455555,AWS_002,26.31,27.6,94.0,27.43,947.41,normal
2026-09-10T20:32:02.474256,AWS_002,26.31,27.6,94.0,27.44,947.41,normal
2026-09-10T20:32:04.492667,AWS_002,26.31,27.6,94.0,27.44,947.41,normal
2026-09-10T20:32:06.547049,AWS_002,26.31,27.6,94.0,27.44,947.41,normal
2026-09-10T20:32:08.528610,AWS_002,26.31,27.6,94.0,27.44,947.41,normal
2026-09-10T20:32:10.540963,AWS_002,26.37,27.6,94.0,27.44,947.41,normal
2026-09-10T20:32:12.557974,AWS_002,26.37,27.6,94.0,27.44,947.41,normal
2026-09-10T20:32:14.576266,AWS_002,26.37,27.6,94.0,27.45,947.41,normal
2026-09-10T20:32:16.592977,AWS_002,26.37,27.6,94.0,27.45,947.41,normal
2026-09-10T20:32:18.609924,AWS_002,26.37,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:20.635812,AWS_002,26.37,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:22.714094,AWS_002,26.37,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:24.659897,AWS_002,26.37,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:26.677831,AWS_002,26.31,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:28.695507,AWS_002,26.37,27.6,93.9,27.45,947.4,normal
2026-09-10T20:32:30.737014,AWS_002,26.37,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:32.731646,AWS_002,26.31,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:34.829631,AWS_002,26.37,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:36.759477,AWS_002,26.31,27.6,93.9,27.45,947.4,normal
2026-09-10T20:32:38.810627,AWS_002,26.37,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:40.801549,AWS_002,26.37,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:42.817979,AWS_002,26.37,27.6,94.0,27.45,947.4,normal
2026-09-10T20:32:44.837672,AWS_002,26.37,27.6,94.0,27.45,947.41,normal
2026-09-10T20:32:46.854989,AWS_002,26.37,27.6,93.9,27.45,947.41,normal
2026-09-10T20:32:48.873728,AWS_002,26.37,27.6,93.9,27.45,947.41,normal
2026-09-10T20:32:50.891225,AWS_002,26.37,27.5,94.0,27.45,947.41,normal
2026-09-10T20:32:52.910002,AWS_002,26.37,27.5,94.0,27.45,947.42,normal
2026-09-10T20:32:54.922387,AWS_002,26.31,27.6,94.0,27.44,947.42,normal
2026-09-10T20:32:56.946589,AWS_002,26.31,27.6,93.9,27.44,947.42,normal
2026-09-10T20:32:58.963295,AWS_002,26.31,27.6,93.9,27.44,947.42,normal
2026-09-10T20:33:00.989217,AWS_002,26.37,27.6,93.9,27.44,947.41,normal
2026-09-10T20:33:03.000959,AWS_002,26.37,27.6,93.9,27.44,947.41,normal
2026-09-10T20:33:05.010640,AWS_002,26.37,27.6,93.9,27.45,947.42,normal
2026-09-10T20:33:07.036537,AWS_002,26.37,27.6,93.9,27.45,947.42,normal
2026-09-10T20:33:09.061795,AWS_002,26.31,27.6,93.9,27.44,947.41,normal
2026-09-10T20:33:11.069092,AWS_002,26.37,27.6,93.9,27.44,947.41,normal
2026-09-10T20:33:13.090461,AWS_002,26.37,27.6,93.9,27.44,947.41,normal
2026-09-10T20:33:15.108042,AWS_002,26.37,27.6,93.9,27.44,947.41,normal
2026-09-10T20:33:17.122941,AWS_002,26.37,27.6,93.9,27.44,947.41,normal
2026-09-10T20:33:19.148193,AWS_002,26.37,27.6,93.9,27.44,947.42,normal
2026-09-10T20:33:21.210760,AWS_002,26.37,27.6,94.0,27.44,947.42,normal
2026-09-10T20:33:23.175503,AWS_002,26.31,27.6,93.9,27.44,947.42,normal
2026-09-10T20:33:25.190773,AWS_002,26.37,27.6,94.0,27.44,947.42,normal
2026-09-10T20:33:27.209581,AWS_002,26.37,27.6,93.9,27.45,947.42,normal
2026-09-10T20:33:29.242538,AWS_002,26.37,27.6,93.9,27.45,947.42,normal
2026-09-10T20:33:31.246828,AWS_002,26.37,27.6,94.0,27.45,947.41,normal
2026-09-10T20:33:33.265645,AWS_002,26.37,27.6,93.9,27.45,947.41,normal
2026-09-10T20:33:35.319939,AWS_002,26.37,27.6,93.9,27.45,947.41,normal
2026-09-10T20:33:37.304270,AWS_002,26.37,27.6,94.0,27.45,947.42,normal
2026-09-10T20:35:47.120996,AWS_002,26.31,27.6,93.9,27.45,947.41,normal
2026-09-10T20:35:48.217235,AWS_002,26.37,27.6,93.9,27.45,947.41,normal
2026-09-10T20:35:48.769251,AWS_002,26.37,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:49.033335,AWS_002,26.37,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:49.164609,AWS_002,26.37,27.6,93.9,27.46,947.41,normal
2026-09-10T20:35:49.293988,AWS_002,26.37,27.6,94.0,27.45,947.4,normal
2026-09-10T20:35:49.531904,AWS_002,26.37,27.6,93.9,27.45,947.4,normal
2026-09-10T20:35:49.642563,AWS_002,26.37,27.6,93.9,27.45,947.4,normal
